question,option_1,option_2,option_3,option_4,correctAnswer,explanation,file name,type,rand,ID
\[ (2a -3b)(4a -4b) + 2a(4a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.855589051,223
\[ (2a + 3b)(4a + 2b) + 2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.856229274,1195
\[ (3a -3b)(4a -2b) -2a(9a -9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.856689198,1219
\[ \alpha^2 -3\alpha -\beta^2 + 3\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.856711774,2101
\[ (2a + 3b)(2a -2b) + 2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.857092384,246
\[ 3 x^{2} + x y -  2 y^{2} -  3 x -  3 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.857285122,2077
\[ (2a -2b)(3a -2b) + a(4a -4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.857423742,136
\[ 3 x^{2} -  2 x y -  y^{2} + 2 x -  2 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.857513081,2049
\[ (2a + 3b)(3a -3b) -a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.85754245,1124
\[ (3a + 3b)(2a + 5b) -2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.857680801,656
\[ (2a + 2b)(4a + 2b) + a(4a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.857693948,55
\[ 2 x^{2} -  3 x y + y^{2} -  x + y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.857937059,1950
\[ (2a -3b)(4a + 3b) + a(4a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.857944664,390
\[ (3a -3b)(3a -3b) + 2a(9a -9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.85898093,319
\[ 1 - (2m -3n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.859080237,1791
\[ \alpha^2 -\alpha -16\beta^2 + 4\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.859673053,2276
\[ (3a + 3b)(4a + 2b) + 2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.859740796,962
\[ 3 x^{2} + 4 x y + y^{2} -  4 x -  4 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.859944731,1987
\[ (2a + 3b)(2a -3b) -2a(4a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.861515191,1261
\[ 4 - (m -2n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.862274823,1878
\[ (3a -2b)(4a + 3b) -a(9a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.863016137,1400
\[ (2a -2b)(2a -4b) + a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.863716674,748
\[ (3a + 3b)(4a + 3b) + a(9a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.863864282,1216
\[ 36 - (3m -2n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.864126287,1557
\[ (2a -2b)(4a + 3b) + 2a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.864310915,679
\[ (3a -3b)(3a + 3b) + 2a(9a -9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.864835228,846
\[ (3a -3b)(3a -4b) + 2a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.865094943,1174
\[ (3a + 2b)(4a -2b) + a(6a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.865759625,770
\[ (3a + 2b)(4a + 2b) + a(9a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.865887322,400
\[ (2a -2b)(2a + 5b) -a(4a -4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.866077585,454
\[ (3a + 2b)(3a -3b) -a(9a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.8664039,1009
\[ (3a -2b)(3a + 4b) -a(9a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.867505318,529
\[ 4\alpha^2 -\alpha -9\beta^2 -3\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.867792255,2374
\[ 49 - (3m -3n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.868683558,1780
\[ 9\alpha^2 -2\alpha -16\beta^2 -8\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.869853889,2221
\[ (2a + 2b)(2a -4b) + 2a(4a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.870218178,1233
\[ (2a + 2b)(4a + 4b) -2a(4a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.870355671,1199
\[ (3a + 2b)(4a + 4b) + 2a(9a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.871110033,1527
\[ 9\alpha^2 -4\alpha -4\beta^2 -8\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.871281585,2129
\[ (2a -3b)(3a + 3b) + a(4a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.871340791,1533
\[ x^{2} -  3 x y + 2 y^{2} -  x + y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.872070647,2064
\[ 4\alpha^2 -6\alpha -25\beta^2 + 30\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.872116093,2212
\[ (2a + 2b)(2a -4b) + a(4a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.872156169,314
\[ (2a -2b)(2a -2b) + a(4a -4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.872327001,1367
\[ (2a + 3b)(3a -4b) + 2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.872370729,817
\[ 4\alpha^2 -2\alpha -16\beta^2 -8\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.872658679,2357
\[ (2a + 2b)(4a -3b) -2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.872914181,842
\[ (2a + 3b)(3a -4b) -2a(4a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.873215737,1475
\[ (3a + 2b)(4a -5b) -2a(9a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.873364737,975
\[ (3a + 3b)(2a -2b) -2a(9a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.873627479,998
\[ 4 - (5m -5n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.873888474,1882
\[ (3a -2b)(4a -4b) + a(6a -4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.874349529,417
\[ 2 x^{2} -  2 y^{2} + 4 x + 4 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.874544434,1916
\[ (3a + 2b)(2a + 2b) + 2a(6a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.87548893,255
\[ 2 x^{2} + 3 x y + y^{2} + 4 x + 4 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.875753127,1991
\[ 1 - (4m + n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.875954342,1706
\[ (3a + 3b)(3a + 3b) + 2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.876300483,1240
\[ 36 - (m + 5n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.877445467,1836
\[ 36 - (2m -4n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.877904614,1599
\[ (2a + 3b)(3a + 5b) + 2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.877932197,438
\[ (2a + 3b)(2a + 4b) + a(4a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.879183695,795
\[ (2a -3b)(3a -3b) + 2a(6a -9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.879844159,788
\[ (3a -3b)(4a -5b) -a(9a -9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.880017001,617
\[ (2a + 3b)(4a + 5b) -2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.880333115,1463
\[ 9\alpha^2 -6\alpha -16\beta^2 -24\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.880754244,2090
\[ (3a -2b)(2a + 4b) -a(9a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.880953325,1075
\[ 4\alpha^2 -2\alpha -25\beta^2 -10\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.881194955,2209
\[ (2a + 3b)(4a -3b) + 2a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.881198637,840
\[ (2a -2b)(4a + 2b) -a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.883603498,1068
\[ (2a + 3b)(2a + 5b) -a(4a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.884200782,153
\[ (2a + 2b)(4a + 4b) + 2a(4a + 4b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.884320475,565
\[ 25\alpha^2 -3\alpha -9\beta^2 + 9\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.884492326,2087
\[ 3 x^{2} -  5 x y + 2 y^{2} + 4 x -  4 y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.885527899,2021
\[ 49 - (4m + 2n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.88674764,1873
\[ (3a + 3b)(3a + 5b) + a(9a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.887580355,965
\[ (2a + 3b)(4a -3b) + 2a(4a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.888089564,1031
\[ (3a -3b)(3a -3b) + a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.888155515,749
\[ 9\alpha^2 -3\alpha -25\beta^2 -15\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.888272162,2243
\[ (3a -2b)(2a -2b) + a(9a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.888557914,396
\[ (3a + 3b)(2a -2b) + a(9a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889015023,1048
\[ (3a -3b)(4a + 4b) -a(6a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889067848,73
\[ (2a + 3b)(4a -3b) -a(6a + 9b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889290863,663
\[ (3a + 3b)(4a + 3b) -2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889500354,1338
\[ (3a -2b)(2a + 5b) -2a(9a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889618732,1015
\[ (2a + 2b)(2a -5b) + 2a(6a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.889724151,739
\[ (2a -3b)(3a + 2b) -2a(4a -6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.890164796,588
\[ 1 - (3m -2n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.891507163,1885
\[ 1 - (3m -n)^2 = \],\( (6 + 3m + 4n)(6 - 3m + 4n) \),\( (6 + 3m + 4n)(6 - 3m - 4n) \),\( (6 + 3m - 4n)(6 - 3m + 4n) \),\( (6 + 3m - 4n)(6 - 3m - 4n) \),2,a-b^2,2025_q2.jpg,a-b^2,0.891791032,1884
\[ 2 x^{2} -  2 y^{2} + x -  y \],\( (x + y)(2x + y - 4) \),\( (x + y)(2x - y + 4) \),\( (x - y)(2x + y - 4) \),\( (x - y)(2x - y + 4) \),1,因式分解再抽項,2023_q4.jpg,因式分解再抽項,0.891903756,1899
\[ (3a + 2b)(2a -5b) + a(9a + 6b) = \],\( (3a + 2b)(2a - 5b) \),\( (3a + 2b)(6a - 5b) \),\( (3a - 2b)(2a + 5b) \),\( (3a - 2b)(6a + 5b) \),1,抽項再分解,2020_q4.jpg,抽項再分解,0.892119625,1366
\[ 16\alpha^2 -6\alpha -9\beta^2 + 18\beta = \],\( (\alpha + \beta)(\alpha - \beta + 1) \),\( (\alpha + \beta)(\alpha - \beta - 1) \),\( (\alpha - \beta)(\alpha + \beta + 1) \),\( (\alpha - \beta)(\alpha + \beta - 1) \),4,移項分解再抽項,2022_q1.jpg,移項分解再抽項,0.892242658,2224
